pollutant,horizon_h,feature,importance
NO2(GT),1,PT08.S5(O3)_lag12,0.002085066119968581
NO2(GT),1,PT08.S5(O3)_lag24,0.0018680436720801942
NO2(GT),1,CO(GT)_roll_mean_6h,0.0034262076327066008
NO2(GT),1,CO(GT)_roll_std_6h,0.004398091149438823
NO2(GT),1,CO(GT)_roll_mean_24h,0.0021657543592357377
NO2(GT),1,CO(GT)_roll_std_24h,0.0021410785513764677
NO2(GT),1,C6H6(GT)_roll_mean_6h,0.0032605533783321987
NO2(GT),1,C6H6(GT)_roll_std_6h,0.0032478479887173744
NO2(GT),1,C6H6(GT)_roll_mean_24h,0.0019937649133941774
NO2(GT),1,C6H6(GT)_roll_std_24h,0.0022769302124197475
NO2(GT),1,NOx(GT)_roll_mean_6h,0.004355228161003195
NO2(GT),1,NOx(GT)_roll_std_6h,0.012279328770105558
NO2(GT),1,NOx(GT)_roll_mean_24h,0.0036697141299343395
NO2(GT),1,NOx(GT)_roll_std_24h,0.0047911137373894816
NO2(GT),1,NO2(GT)_roll_mean_6h,0.015252984933756666
NO2(GT),1,NO2(GT)_roll_std_6h,0.021564938909439647
NO2(GT),1,NO2(GT)_roll_mean_24h,0.029285456112284166
NO2(GT),1,NO2(GT)_roll_std_24h,0.012067328367458356
CO(GT),6,PT08.S1(CO),0.006818306919566228
CO(GT),6,PT08.S2(NMHC),0.004853692104220408
CO(GT),6,PT08.S3(NOx),0.008642040769016274
CO(GT),6,PT08.S4(NO2),0.004056455919324745
CO(GT),6,PT08.S5(O3),0.010339949224022206
CO(GT),6,T,0.009237351328682369
CO(GT),6,RH,0.011167895993319467
CO(GT),6,AH,0.009550600172287012
CO(GT),6,Hour,0.07331616199844586
CO(GT),6,Day,0.006503318239008142
CO(GT),6,Month,0.0013155630817019853
CO(GT),6,hour,0.07495527660491125
CO(GT),6,dayofweek,0.0067401251107657
CO(GT),6,month,0.0014527259902305848
CO(GT),6,is_weekend,0.008347102261539917
CO(GT),6,hour_sin,0.012364775983241144
CO(GT),6,hour_cos,0.08343175006982399
CO(GT),6,dow_sin,0.006258140408344129
CO(GT),6,dow_cos,0.0030596475889092074
CO(GT),6,month_sin,0.002091766778087638
CO(GT),6,month_cos,0.0076226684048114664
CO(GT),6,CO(GT)_lag1,0.013674754116180356
CO(GT),6,CO(GT)_lag6,0.008507661167788116
CO(GT),6,CO(GT)_lag12,0.005618531452965358
CO(GT),6,CO(GT)_lag24,0.004315283756950189
CO(GT),6,C6H6(GT)_lag1,0.0017146299358783569
CO(GT),6,C6H6(GT)_lag6,0.0019334314232762012
CO(GT),6,C6H6(GT)_lag12,0.002080050664960233
CO(GT),6,C6H6(GT)_lag24,0.0029259674792955787
CO(GT),6,NOx(GT)_lag1,0.02035642999170224
CO(GT),6,NOx(GT)_lag6,0.010213727823452272
CO(GT),6,NOx(GT)_lag12,0.006157285630317375
CO(GT),6,NOx(GT)_lag24,0.00838183140938354
CO(GT),6,NO2(GT)_lag1,0.009089779092958909
CO(GT),6,NO2(GT)_lag6,0.009144437834071394
CO(GT),6,NO2(GT)_lag12,0.007679243245065046
CO(GT),6,NO2(GT)_lag24,0.013054807727811934
CO(GT),6,PT08.S1(CO)_lag1,0.004308442030799947
CO(GT),6,PT08.S1(CO)_lag6,0.005424179628163921
CO(GT),6,PT08.S1(CO)_lag12,0.004698836368402323
CO(GT),6,PT08.S1(CO)_lag24,0.004505419411781573
CO(GT),6,PT08.S2(NMHC)_lag1,0.002504217668140028
CO(GT),6,PT08.S2(NMHC)_lag6,0.0026964799875056978
