pollutant,horizon_h,feature,importance
NO2(GT),12,PT08.S4(NO2),0.005050953381671646
NO2(GT),12,PT08.S5(O3),0.003965504989860451
NO2(GT),12,T,0.020154734232830332
NO2(GT),12,RH,0.008695174716696124
NO2(GT),12,AH,0.025250577852972193
NO2(GT),12,Hour,0.012047378923485065
NO2(GT),12,Day,0.006201550686626185
NO2(GT),12,Month,0.0015015202804639436
NO2(GT),12,hour,0.013476782210605802
NO2(GT),12,dayofweek,0.005830391482600915
NO2(GT),12,month,0.0021191423088572155
NO2(GT),12,is_weekend,0.004532152359490394
NO2(GT),12,hour_sin,0.03330851373235152
NO2(GT),12,hour_cos,0.020608629570965643
NO2(GT),12,dow_sin,0.022636154098492754
NO2(GT),12,dow_cos,0.002459525216802698
NO2(GT),12,month_sin,0.0035374571014140186
NO2(GT),12,month_cos,0.002717488110221457
NO2(GT),12,CO(GT)_lag1,0.003958469230320855
NO2(GT),12,CO(GT)_lag6,0.004081417690328961
NO2(GT),12,CO(GT)_lag12,0.006099000762846807
NO2(GT),12,CO(GT)_lag24,0.0041437987755966405
NO2(GT),12,C6H6(GT)_lag1,0.001249786716566037
NO2(GT),12,C6H6(GT)_lag6,0.0016624371713385535
NO2(GT),12,C6H6(GT)_lag12,0.0026094672793646506
NO2(GT),12,C6H6(GT)_lag24,0.0014957858056935203
NO2(GT),12,NOx(GT)_lag1,0.0065224452443913734
NO2(GT),12,NOx(GT)_lag6,0.0060627138607341055
NO2(GT),12,NOx(GT)_lag12,0.008616015297505261
NO2(GT),12,NOx(GT)_lag24,0.004559518042861035
NO2(GT),12,NO2(GT)_lag1,0.006147058318521893
NO2(GT),12,NO2(GT)_lag6,0.0066081946253374515
NO2(GT),12,NO2(GT)_lag12,0.3962583235694964
NO2(GT),12,NO2(GT)_lag24,0.005917761141960338
NO2(GT),12,PT08.S1(CO)_lag1,0.003332747002786483
NO2(GT),12,PT08.S1(CO)_lag6,0.004085121768270715
NO2(GT),12,PT08.S1(CO)_lag12,0.006729467984183901
NO2(GT),12,PT08.S1(CO)_lag24,0.0038125402945287713
NO2(GT),12,PT08.S2(NMHC)_lag1,0.001559007209222774
NO2(GT),12,PT08.S2(NMHC)_lag6,0.0021573142180798532
NO2(GT),12,PT08.S2(NMHC)_lag12,0.0031367756469205706
NO2(GT),12,PT08.S2(NMHC)_lag24,0.001957449481227588
NO2(GT),12,PT08.S3(NOx)_lag1,0.0034683130237556786
NO2(GT),12,PT08.S3(NOx)_lag6,0.004205229217481227
NO2(GT),12,PT08.S3(NOx)_lag12,0.005000105840098397
NO2(GT),12,PT08.S3(NOx)_lag24,0.004109474005783984
NO2(GT),12,PT08.S4(NO2)_lag1,0.005637964832738752
NO2(GT),12,PT08.S4(NO2)_lag6,0.005269749522262062
NO2(GT),12,PT08.S4(NO2)_lag12,0.007412478913726738
NO2(GT),12,PT08.S4(NO2)_lag24,0.014180957068443988
NO2(GT),12,PT08.S5(O3)_lag1,0.003887894781804325
NO2(GT),12,PT08.S5(O3)_lag6,0.0048719507252889295
NO2(GT),12,PT08.S5(O3)_lag12,0.006267560322597503
NO2(GT),12,PT08.S5(O3)_lag24,0.00485035939351174
NO2(GT),12,CO(GT)_roll_mean_6h,0.006951202259690001
NO2(GT),12,CO(GT)_roll_std_6h,0.00713704052688806
NO2(GT),12,CO(GT)_roll_mean_24h,0.011693281133808874
NO2(GT),12,CO(GT)_roll_std_24h,0.00853433496808913
NO2(GT),12,C6H6(GT)_roll_mean_6h,0.003972365073704939
NO2(GT),12,C6H6(GT)_roll_std_6h,0.00523937133970253
NO2(GT),12,C6H6(GT)_roll_mean_24h,0.007014920099080498
NO2(GT),12,C6H6(GT)_roll_std_24h,0.009276808894967377
NO2(GT),12,NOx(GT)_roll_mean_6h,0.00858208192412002
NO2(GT),12,NOx(GT)_roll_std_6h,0.009750192101632438
NO2(GT),12,NOx(GT)_roll_mean_24h,0.007449960446311858
NO2(GT),12,NOx(GT)_roll_std_24h,0.011437614662952646
NO2(GT),12,NO2(GT)_roll_mean_6h,0.009121944012275849
NO2(GT),12,NO2(GT)_roll_std_6h,0.01651739443948471
NO2(GT),12,NO2(GT)_roll_mean_24h,0.012835257237148377
NO2(GT),12,NO2(GT)_roll_std_24h,0.02828193909306533
NO2(GT),12,NOx_NO2_ratio,0.011323953538364575
NO2(GT),12,C6H6_CO_ratio,0.008111143082195727
NO2(GT),12,PT08.S1(CO)_minus_CO(GT),0.005629895095597526
NO2(GT),12,PT08.S3(NOx)_minus_NOx(GT),0.002984523620681187
NO2(GT),12,PT08.S4(NO2)_minus_NO2(GT),0.019614079148669507
CO(GT),24,CO(GT),0.3399951907368611
CO(GT),24,PT08.S1(CO),0.007486992953130097
CO(GT),24,C6H6(GT),0.0037715852434302786
CO(GT),24,PT08.S2(NMHC),0.007744711153748423
CO(GT),24,NOx(GT),0.00899042750984526
CO(GT),24,PT08.S3(NOx),0.009445828241864344
CO(GT),24,NO2(GT),0.008079867357994444
CO(GT),24,PT08.S4(NO2),0.005964484074198207
CO(GT),24,PT08.S5(O3),0.021471324218295278
CO(GT),24,T,0.009341361740728542
CO(GT),24,RH,0.008125568473696049
CO(GT),24,AH,0.01862493363685006
CO(GT),24,Hour,0.0196808629372871
CO(GT),24,Day,0.010743567237237269
CO(GT),24,Month,0.0014618230013521349
CO(GT),24,hour,0.020756566172336847
CO(GT),24,dayofweek,0.011118919035678299
CO(GT),24,month,0.001490484915087961
CO(GT),24,is_weekend,0.00045521980243812515
CO(GT),24,hour_sin,0.01899776832125093
CO(GT),24,hour_cos,0.005271417076993029
CO(GT),24,dow_sin,0.019446937199114413
CO(GT),24,dow_cos,0.005879027893726852
CO(GT),24,month_sin,0.002858055847709076
CO(GT),24,month_cos,0.004097856114127493
CO(GT),24,CO(GT)_lag1,0.005656340996502727
CO(GT),24,CO(GT)_lag6,0.003424496483587362
CO(GT),24,CO(GT)_lag12,0.004966100019079553
CO(GT),24,CO(GT)_lag24,0.01292514972576147
CO(GT),24,C6H6(GT)_lag1,0.0018406036691973717
CO(GT),24,C6H6(GT)_lag6,0.0021805357345913243
CO(GT),24,C6H6(GT)_lag12,0.0018276428596344621
CO(GT),24,C6H6(GT)_lag24,0.00490670139467277
CO(GT),24,NOx(GT)_lag1,0.008260450471393295
CO(GT),24,NOx(GT)_lag6,0.005560649451222387
CO(GT),24,NOx(GT)_lag12,0.006204114583639276
CO(GT),24,NOx(GT)_lag24,0.01682007618425608
CO(GT),24,NO2(GT)_lag1,0.005829488745986178
CO(GT),24,NO2(GT)_lag6,0.007849082174081045
CO(GT),24,NO2(GT)_lag12,0.008899760710945897
CO(GT),24,NO2(GT)_lag24,0.007392270441569825
CO(GT),24,PT08.S1(CO)_lag1,0.0061313780218606485
CO(GT),24,PT08.S1(CO)_lag6,0.0038733868596532704
CO(GT),24,PT08.S1(CO)_lag12,0.005462467246207475
CO(GT),24,PT08.S1(CO)_lag24,0.007805369854856608
CO(GT),24,PT08.S2(NMHC)_lag1,0.0030494592174880653
CO(GT),24,PT08.S2(NMHC)_lag6,0.0029206738391422
CO(GT),24,PT08.S2(NMHC)_lag12,0.0021749955687368804
CO(GT),24,PT08.S2(NMHC)_lag24,0.005422364746455228
CO(GT),24,PT08.S3(NOx)_lag1,0.004809782603697082
CO(GT),24,PT08.S3(NOx)_lag6,0.005084849722924012
CO(GT),24,PT08.S3(NOx)_lag12,0.005237778380689442
CO(GT),24,PT08.S3(NOx)_lag24,0.007309987522660178
CO(GT),24,PT08.S4(NO2)_lag1,0.003899930065939526
CO(GT),24,PT08.S4(NO2)_lag6,0.006267289617901949
CO(GT),24,PT08.S4(NO2)_lag12,0.008014973352115498
CO(GT),24,PT08.S4(NO2)_lag24,0.007681188775778582
CO(GT),24,PT08.S5(O3)_lag1,0.005475172805937282
CO(GT),24,PT08.S5(O3)_lag6,0.004959109215786453
CO(GT),24,PT08.S5(O3)_lag12,0.006174105079248687
CO(GT),24,PT08.S5(O3)_lag24,0.006225576547341233
CO(GT),24,CO(GT)_roll_mean_6h,0.007181728690863062
CO(GT),24,CO(GT)_roll_std_6h,0.01565609455420736
CO(GT),24,CO(GT)_roll_mean_24h,0.009341004774190354
CO(GT),24,CO(GT)_roll_std_24h,0.011058915111648844
CO(GT),24,C6H6(GT)_roll_mean_6h,0.006988985345344352
CO(GT),24,C6H6(GT)_roll_std_6h,0.0072972323849760205
CO(GT),24,C6H6(GT)_roll_mean_24h,0.009286664960543107
CO(GT),24,C6H6(GT)_roll_std_24h,0.012418848052025318
CO(GT),24,NOx(GT)_roll_mean_6h,0.007353385398557411
CO(GT),24,NOx(GT)_roll_std_6h,0.010227528369760253
CO(GT),24,NOx(GT)_roll_mean_24h,0.008862800996749942
CO(GT),24,NOx(GT)_roll_std_24h,0.012145956275844052
CO(GT),24,NO2(GT)_roll_mean_6h,0.008575759980984326
CO(GT),24,NO2(GT)_roll_std_6h,0.008926206831204602
CO(GT),24,NO2(GT)_roll_mean_24h,0.012464001303591299
CO(GT),24,NO2(GT)_roll_std_24h,0.008911137352398712
CO(GT),24,NOx_NO2_ratio,0.019855998646351427
CO(GT),24,C6H6_CO_ratio,0.00878206943950699
CO(GT),24,PT08.S1(CO)_minus_CO(GT),0.008503377247077226
CO(GT),24,PT08.S3(NOx)_minus_NOx(GT),0.010994928182526308
CO(GT),24,PT08.S4(NO2)_minus_NO2(GT),0.011343292516126202
C6H6(GT),24,CO(GT),0.00610240718930705
C6H6(GT),24,PT08.S1(CO),0.0052777350989324685
C6H6(GT),24,C6H6(GT),0.040062736846175735
C6H6(GT),24,PT08.S2(NMHC),0.2831284668230373
C6H6(GT),24,NOx(GT),0.004192290552174942
C6H6(GT),24,PT08.S3(NOx),0.011102350372137366
C6H6(GT),24,NO2(GT),0.004517984356902395
C6H6(GT),24,PT08.S4(NO2),0.007627547986226003
C6H6(GT),24,PT08.S5(O3),0.015113412065329212
C6H6(GT),24,T,0.008401332181019266
C6H6(GT),24,RH,0.013066311237878625
C6H6(GT),24,AH,0.01236923686215393
C6H6(GT),24,Hour,0.042531479449571565
C6H6(GT),24,Day,0.023606027666188915
C6H6(GT),24,Month,0.00248795027748832
C6H6(GT),24,hour,0.04872578740926012
C6H6(GT),24,dayofweek,0.0252088852807132
C6H6(GT),24,month,0.00273577466362167
C6H6(GT),24,is_weekend,0.0012799381187008929
C6H6(GT),24,hour_sin,0.01390456590388758
C6H6(GT),24,hour_cos,0.013064309456900916
C6H6(GT),24,dow_sin,0.04626673164747311
C6H6(GT),24,dow_cos,0.021572327100512
C6H6(GT),24,month_sin,0.002918958281077093
C6H6(GT),24,month_cos,0.00412468131548466
C6H6(GT),24,CO(GT)_lag1,0.004220824781418036
C6H6(GT),24,CO(GT)_lag6,0.0029135546893225687
C6H6(GT),24,CO(GT)_lag12,0.003395613191523329
C6H6(GT),24,CO(GT)_lag24,0.01234144023412159
C6H6(GT),24,C6H6(GT)_lag1,0.0025168311092088787
C6H6(GT),24,C6H6(GT)_lag6,0.002071835714912606
C6H6(GT),24,C6H6(GT)_lag12,0.0020176478235847295
C6H6(GT),24,C6H6(GT)_lag24,0.00664357196593898
C6H6(GT),24,NOx(GT)_lag1,0.003610432704734192
C6H6(GT),24,NOx(GT)_lag6,0.0036923587837376713
C6H6(GT),24,NOx(GT)_lag12,0.0043024434821372385
C6H6(GT),24,NOx(GT)_lag24,0.01290304931115378
C6H6(GT),24,NO2(GT)_lag1,0.0035213276236898796
C6H6(GT),24,NO2(GT)_lag6,0.004684768580005305
C6H6(GT),24,NO2(GT)_lag12,0.005475758536423131
C6H6(GT),24,NO2(GT)_lag24,0.011482695879385808
C6H6(GT),24,PT08.S1(CO)_lag1,0.0039099769574278
C6H6(GT),24,PT08.S1(CO)_lag6,0.005203372871307606
C6H6(GT),24,PT08.S1(CO)_lag12,0.0034831749572564585
C6H6(GT),24,PT08.S1(CO)_lag24,0.005441720840355118
C6H6(GT),24,PT08.S2(NMHC)_lag1,0.0035215569238397893
C6H6(GT),24,PT08.S2(NMHC)_lag6,0.0029564242808596515
C6H6(GT),24,PT08.S2(NMHC)_lag12,0.0021963462126602415
C6H6(GT),24,PT08.S2(NMHC)_lag24,0.009695412372444425
C6H6(GT),24,PT08.S3(NOx)_lag1,0.004192221227551505
C6H6(GT),24,PT08.S3(NOx)_lag6,0.005638376455547111
C6H6(GT),24,PT08.S3(NOx)_lag12,0.0044825997932790105
C6H6(GT),24,PT08.S3(NOx)_lag24,0.0055303145806045555
C6H6(GT),24,PT08.S4(NO2)_lag1,0.005094127065474674
C6H6(GT),24,PT08.S4(NO2)_lag6,0.005609176701463979
C6H6(GT),24,PT08.S4(NO2)_lag12,0.0049489293832243935
C6H6(GT),24,PT08.S4(NO2)_lag24,0.0062134442701909385
C6H6(GT),24,PT08.S5(O3)_lag1,0.004961550065885418
C6H6(GT),24,PT08.S5(O3)_lag6,0.004267138114238935
C6H6(GT),24,PT08.S5(O3)_lag12,0.0051153302498587105
C6H6(GT),24,PT08.S5(O3)_lag24,0.006048461675343808
C6H6(GT),24,CO(GT)_roll_mean_6h,0.005669108577267684
C6H6(GT),24,CO(GT)_roll_std_6h,0.004472352246889715
C6H6(GT),24,CO(GT)_roll_mean_24h,0.006352041844324434
C6H6(GT),24,CO(GT)_roll_std_24h,0.006400611421189567
C6H6(GT),24,C6H6(GT)_roll_mean_6h,0.008607121447321522
C6H6(GT),24,C6H6(GT)_roll_std_6h,0.00796484993374879
C6H6(GT),24,C6H6(GT)_roll_mean_24h,0.008371075814699279
C6H6(GT),24,C6H6(GT)_roll_std_24h,0.014445262050327725
C6H6(GT),24,NOx(GT)_roll_mean_6h,0.004745190208214765
C6H6(GT),24,NOx(GT)_roll_std_6h,0.005274152150534435
C6H6(GT),24,NOx(GT)_roll_mean_24h,0.007584396869044853
C6H6(GT),24,NOx(GT)_roll_std_24h,0.007998519120509487
C6H6(GT),24,NO2(GT)_roll_mean_6h,0.0050572736541059085
C6H6(GT),24,NO2(GT)_roll_std_6h,0.006830019707963586
C6H6(GT),24,NO2(GT)_roll_mean_24h,0.011090741730516758
C6H6(GT),24,NO2(GT)_roll_std_24h,0.0073731135974906626
C6H6(GT),24,NOx_NO2_ratio,0.010764292640245372
C6H6(GT),24,C6H6_CO_ratio,0.007652418970855081
C6H6(GT),24,PT08.S1(CO)_minus_CO(GT),0.007108382163778199
C6H6(GT),24,PT08.S3(NOx)_minus_NOx(GT),0.006295902284597012
C6H6(GT),24,PT08.S4(NO2)_minus_NO2(GT),0.006250136014108956
NOx(GT),24,CO(GT),0.005248404504617574
NOx(GT),24,PT08.S1(CO),0.0034321279977692315
NOx(GT),24,C6H6(GT),0.0022528620685976046
NOx(GT),24,PT08.S2(NMHC),0.002713231699478264
NOx(GT),24,NOx(GT),0.35105164469000066
NOx(GT),24,PT08.S3(NOx),0.004908248745787452
NOx(GT),24,NO2(GT),0.008846214827685776
NOx(GT),24,PT08.S4(NO2),0.003178440756952065
NOx(GT),24,PT08.S5(O3),0.004249270217360321
NOx(GT),24,T,0.006933173791806297
NOx(GT),24,RH,0.01004583580569878
NOx(GT),24,AH,0.021205296846009768
NOx(GT),24,Hour,0.010805257745762216
NOx(GT),24,Day,0.0033197719208427744
NOx(GT),24,Month,0.009386194245910594
NOx(GT),24,hour,0.009552439479966611
NOx(GT),24,dayofweek,0.003521634132097582
NOx(GT),24,month,0.01181477347565032
NOx(GT),24,is_weekend,0.0002975320523361295
NOx(GT),24,hour_sin,0.004066997788143397
NOx(GT),24,hour_cos,0.004313942172822271
NOx(GT),24,dow_sin,0.015576774897050361
NOx(GT),24,dow_cos,0.0034410970629438304
NOx(GT),24,month_sin,0.0034367930477929597
NOx(GT),24,month_cos,0.006436993121307253
NOx(GT),24,CO(GT)_lag1,0.0030783356579450493
NOx(GT),24,CO(GT)_lag6,0.004689427022338986
NOx(GT),24,CO(GT)_lag12,0.005987393537820334
NOx(GT),24,CO(GT)_lag24,0.005893609920528576
NOx(GT),24,C6H6(GT)_lag1,0.0016089113871382871
NOx(GT),24,C6H6(GT)_lag6,0.001060733069422605
NOx(GT),24,C6H6(GT)_lag12,0.0011865415219813
NOx(GT),24,C6H6(GT)_lag24,0.0028488535157134755
NOx(GT),24,NOx(GT)_lag1,0.006469284641417204
NOx(GT),24,NOx(GT)_lag6,0.0038443962058639643
NOx(GT),24,NOx(GT)_lag12,0.0034299649045979857
NOx(GT),24,NOx(GT)_lag24,0.026722200748420716
NOx(GT),24,NO2(GT)_lag1,0.003874378129193374
NOx(GT),24,NO2(GT)_lag6,0.005083355044679566
NOx(GT),24,NO2(GT)_lag12,0.005438707272855994
NOx(GT),24,NO2(GT)_lag24,0.008736866868386445
NOx(GT),24,PT08.S1(CO)_lag1,0.0020684175509315776
NOx(GT),24,PT08.S1(CO)_lag6,0.0022316257033118546
NOx(GT),24,PT08.S1(CO)_lag12,0.0024957130986792224
NOx(GT),24,PT08.S1(CO)_lag24,0.003692664163054828
NOx(GT),24,PT08.S2(NMHC)_lag1,0.002500629722092422
NOx(GT),24,PT08.S2(NMHC)_lag6,0.0015303286129677864
NOx(GT),24,PT08.S2(NMHC)_lag12,0.0014324512787033327
NOx(GT),24,PT08.S2(NMHC)_lag24,0.003406772728524744
NOx(GT),24,PT08.S3(NOx)_lag1,0.0031096753656541117
NOx(GT),24,PT08.S3(NOx)_lag6,0.0035029851203634034
NOx(GT),24,PT08.S3(NOx)_lag12,0.004442877605351774
NOx(GT),24,PT08.S3(NOx)_lag24,0.004585267410304313
NOx(GT),24,PT08.S4(NO2)_lag1,0.0035741625716086477
NOx(GT),24,PT08.S4(NO2)_lag6,0.006027125003423197
NOx(GT),24,PT08.S4(NO2)_lag12,0.007332641313729653
NOx(GT),24,PT08.S4(NO2)_lag24,0.00436694951268565
NOx(GT),24,PT08.S5(O3)_lag1,0.002675891719446675
NOx(GT),24,PT08.S5(O3)_lag6,0.003846897695737099
NOx(GT),24,PT08.S5(O3)_lag12,0.0024524078646578585
NOx(GT),24,PT08.S5(O3)_lag24,0.005473185645773751
NOx(GT),24,CO(GT)_roll_mean_6h,0.005725862794339942
NOx(GT),24,CO(GT)_roll_std_6h,0.006435993919520619
NOx(GT),24,CO(GT)_roll_mean_24h,0.009346757950938528
NOx(GT),24,CO(GT)_roll_std_24h,0.008317532019668712
NOx(GT),24,C6H6(GT)_roll_mean_6h,0.0036314451911800185
NOx(GT),24,C6H6(GT)_roll_std_6h,0.0051329991822817835
NOx(GT),24,C6H6(GT)_roll_mean_24h,0.011290585739105973
NOx(GT),24,C6H6(GT)_roll_std_24h,0.012046319484651482
NOx(GT),24,NOx(GT)_roll_mean_6h,0.003959751556570324
NOx(GT),24,NOx(GT)_roll_std_6h,0.007014001212781282
NOx(GT),24,NOx(GT)_roll_mean_24h,0.0074561999431933985
NOx(GT),24,NOx(GT)_roll_std_24h,0.016972196859325987
NOx(GT),24,NO2(GT)_roll_mean_6h,0.0040732147453795345
NOx(GT),24,NO2(GT)_roll_std_6h,0.010025604950771679
NOx(GT),24,NO2(GT)_roll_mean_24h,0.01230566003506224
NOx(GT),24,NO2(GT)_roll_std_24h,0.007717980104222176
NOx(GT),24,NOx_NO2_ratio,0.16318887430491924
NOx(GT),24,C6H6_CO_ratio,0.006559029722640302
NOx(GT),24,PT08.S1(CO)_minus_CO(GT),0.007931729643036428
NOx(GT),24,PT08.S3(NOx)_minus_NOx(GT),0.010737408177007808
NOx(GT),24,PT08.S4(NO2)_minus_NO2(GT),0.009394270233706772
NO2(GT),24,CO(GT),0.005246052295443251
NO2(GT),24,PT08.S1(CO),0.0043102401183657294
NO2(GT),24,C6H6(GT),0.0018492285733178778
NO2(GT),24,PT08.S2(NMHC),0.002834345052408392
NO2(GT),24,NOx(GT),0.00751653430937838
NO2(GT),24,PT08.S3(NOx),0.004593976309631132
NO2(GT),24,NO2(GT),0.3961127192485257
NO2(GT),24,PT08.S4(NO2),0.005497718854431316
NO2(GT),24,PT08.S5(O3),0.004322495731352955
NO2(GT),24,T,0.008699715627052372
NO2(GT),24,RH,0.011456673415740855
NO2(GT),24,AH,0.03201656913266678
NO2(GT),24,Hour,0.03549242714325043
NO2(GT),24,Day,0.007134041518716544
NO2(GT),24,Month,0.0012496940977968472
NO2(GT),24,hour,0.0321384012632966
NO2(GT),24,dayofweek,0.007114052551004047
NO2(GT),24,month,0.0012927291605116691
NO2(GT),24,is_weekend,0.0003247684300494461
NO2(GT),24,hour_sin,0.006002268598391227
NO2(GT),24,hour_cos,0.005512434493198948
NO2(GT),24,dow_sin,0.025680005412876412
NO2(GT),24,dow_cos,0.004255131105289177
NO2(GT),24,month_sin,0.006246405650158435
NO2(GT),24,month_cos,0.00743481023169292
NO2(GT),24,CO(GT)_lag1,0.003924468323809862
NO2(GT),24,CO(GT)_lag6,0.003538374829203725
NO2(GT),24,CO(GT)_lag12,0.0037969209850586315
NO2(GT),24,CO(GT)_lag24,0.0068643768632467034
NO2(GT),24,C6H6(GT)_lag1,0.0020741122818443802
NO2(GT),24,C6H6(GT)_lag6,0.0013120546142792013
NO2(GT),24,C6H6(GT)_lag12,0.0014801877881737222
NO2(GT),24,C6H6(GT)_lag24,0.002544290698607683
NO2(GT),24,NOx(GT)_lag1,0.009584930928418096
NO2(GT),24,NOx(GT)_lag6,0.0043836280328620305
NO2(GT),24,NOx(GT)_lag12,0.004506781388218445
NO2(GT),24,NOx(GT)_lag24,0.013443517917778697
NO2(GT),24,NO2(GT)_lag1,0.008380264085908857
NO2(GT),24,NO2(GT)_lag6,0.0058844636076779405
NO2(GT),24,NO2(GT)_lag12,0.005430931823274735
NO2(GT),24,NO2(GT)_lag24,0.01401303495414116
NO2(GT),24,PT08.S1(CO)_lag1,0.004022037226898545
NO2(GT),24,PT08.S1(CO)_lag6,0.0032194132001298658
NO2(GT),24,PT08.S1(CO)_lag12,0.0041394434214985
NO2(GT),24,PT08.S1(CO)_lag24,0.004343560431094335
NO2(GT),24,PT08.S2(NMHC)_lag1,0.003271140876457953
NO2(GT),24,PT08.S2(NMHC)_lag6,0.0017027344543726819
NO2(GT),24,PT08.S2(NMHC)_lag12,0.001766041149120622
NO2(GT),24,PT08.S2(NMHC)_lag24,0.0029993456991381892
NO2(GT),24,PT08.S3(NOx)_lag1,0.003570080612789892
NO2(GT),24,PT08.S3(NOx)_lag6,0.0041108089258299774
NO2(GT),24,PT08.S3(NOx)_lag12,0.0038480813406772843
NO2(GT),24,PT08.S3(NOx)_lag24,0.004708021645772676
NO2(GT),24,PT08.S4(NO2)_lag1,0.004542808438453896
NO2(GT),24,PT08.S4(NO2)_lag6,0.008990481545397838
NO2(GT),24,PT08.S4(NO2)_lag12,0.01634041071919679
NO2(GT),24,PT08.S4(NO2)_lag24,0.007813023701687474
NO2(GT),24,PT08.S5(O3)_lag1,0.003546825866407763
NO2(GT),24,PT08.S5(O3)_lag6,0.0037127668720689385
NO2(GT),24,PT08.S5(O3)_lag12,0.00423255802649954
NO2(GT),24,PT08.S5(O3)_lag24,0.005026086966249528
NO2(GT),24,CO(GT)_roll_mean_6h,0.0062383026431729795
NO2(GT),24,CO(GT)_roll_std_6h,0.00812736121256843
NO2(GT),24,CO(GT)_roll_mean_24h,0.009814421491140781
NO2(GT),24,CO(GT)_roll_std_24h,0.01295939793150654
NO2(GT),24,C6H6(GT)_roll_mean_6h,0.005045317723051002
NO2(GT),24,C6H6(GT)_roll_std_6h,0.005272660471357498
NO2(GT),24,C6H6(GT)_roll_mean_24h,0.00710075937985515
NO2(GT),24,C6H6(GT)_roll_std_24h,0.01112070327616906
NO2(GT),24,NOx(GT)_roll_mean_6h,0.009661210217986691
NO2(GT),24,NOx(GT)_roll_std_6h,0.007830913597877751
NO2(GT),24,NOx(GT)_roll_mean_24h,0.007316258107943089
NO2(GT),24,NOx(GT)_roll_std_24h,0.010417574778624976
NO2(GT),24,NO2(GT)_roll_mean_6h,0.006549038324539127
NO2(GT),24,NO2(GT)_roll_std_6h,0.009950695390012004
NO2(GT),24,NO2(GT)_roll_mean_24h,0.010088079333852633
NO2(GT),24,NO2(GT)_roll_std_24h,0.011965400103767267
NO2(GT),24,NOx_NO2_ratio,0.007970480315619461
NO2(GT),24,C6H6_CO_ratio,0.010532407008217571
NO2(GT),24,PT08.S1(CO)_minus_CO(GT),0.01338762581169542
NO2(GT),24,PT08.S3(NOx)_minus_NOx(GT),0.0041311589725583605
NO2(GT),24,PT08.S4(NO2)_minus_NO2(GT),0.013118785341690671
